farm_name,location,num_cows,num_cows_lactating,num_cows_other,farm_size,irrigating?,irrigation_percentage,rainfall,evaporation,avg_daily_water_usage
3071,Colac,1107,812,295,6074,yes,89.31359962313007,726,1250,46152788.54489141
3072,Ballarat,1173,740,433,3082,no,0,691,1150,129360.0
3073,Ballarat,503,341,162,1908,yes,60.69583751410676,691,1150,9888741.932500837
3074,Horsham,779,521,258,2811,no,0,444,1550,54580.0
3075,Orbost,853,580,273,5947,yes,76.85414026891527,845,1100,38880041.930852026
3076,Alexandra,1362,847,515,2154,no,0,708,1350,93510.0
3077,Colac,757,540,217,3765,yes,76.5668652786598,726,1250,24530695.408592466
3078,Orbost,454,250,204,4250,yes,74.03299004136653,845,1100,26751834.425445806
3079,Colac,497,335,162,6297,no,0,726,1250,41880.0
3080,Bendigo,713,444,269,5437,no,0,478,1400,73455.0
3081,Orbost,561,365,196,3657,yes,59.88883484026333,845,1100,18657873.114950243
3082,Bairnsdale,998,615,383,3740,yes,82.0964611660759,710,1100,26147404.705276582
3083,Charlton,855,552,303,6386,no,0,431,1650,59310.0
3084,Hamilton,735,459,276,4183,yes,66.90155885606671,687,1300,23806375.360378463
3085,Sale,726,485,241,5895,no,0,607,1300,61020.0
3086,Benalla,1172,807,365,2359,yes,55.090016829207975,668,1350,11128852.269047624
3087,Ballarat,1703,1107,596,3248,no,0,691,1150,153868.0
3088,Warnambool,400,230,170,3782,yes,63.604376904353806,741,1250,20445217.315493826
3089,Horsham,739,510,229,4873,no,0,444,1550,94050.0
3090,Warragul,516,331,185,3588,no,0,1018,1150,64314.0
3091,Ballarat,512,345,167,3202,yes,64.6514110734774,691,1150,17608807.7554949
3092,Warragul,1637,1212,425,1734,no,0,1018,1150,189136.0
3093,Orbost,683,484,199,6882,no,0,845,1100,48670.0
3094,Orbost,1137,819,318,5949,no,0,845,1100,89562.0
3095,Warragul,1027,700,327,5026,yes,76.64764831114772,1018,1150,32810321.794551875
3096,Kerang,898,607,291,3741,yes,33.52425122203588,372,1650,10707015.175742265
3097,Orbost,319,206,113,8513,yes,74.6960054009756,845,1100,53994293.66595574
3098,Hamilton,753,499,254,4723,yes,79.99634824967467,687,1300,32128961.028711326
3099,Charlton,582,413,169,3723,no,0,431,1650,45639.00000000001
3100,Swan Hill,457,333,124,3015,no,0,349,1700,32840.0
3101,Colac,802,560,242,3418,no,0,726,1250,79660.0
3102,Warnambool,817,567,250,1204,yes,65.37747219423528,741,1250,6761501.622410198
3103,Horsham,891,604,287,4221,no,0,444,1550,100272.0
3104,Alexandra,602,413,189,1792,no,0,708,1350,50988.0
3105,Horsham,496,270,226,5463,yes,61.630746662996344,444,1550,28614255.826723073
3106,Benalla,1126,749,377,6657,yes,73.21205029153904,668,1350,41473592.15677311
3107,Benalla,676,492,184,1436,yes,65.65390041839811,668,1350,8054874.814939567
3108,Mildura,1122,812,310,5984,no,0,282,1950,104598.0
3109,Horsham,618,421,197,7670,yes,83.53154349013637,444,1550,54418630.47638039
3110,Warragul,858,616,242,4163,no,0,1018,1150,92070.0
3111,Warnambool,1151,687,464,5187,yes,48.44908555553349,741,1250,21453345.873125985
3112,Sale,699,480,219,6529,no,0,607,1300,49350.0
3113,Warnambool,1046,666,380,5570,no,0,741,1250,122876.0
3114,Horsham,515,341,174,7494,no,0,444,1550,64764.0
3115,Bairnsdale,677,483,194,8504,yes,92.353816751757,710,1100,66741945.90934463
3116,Alexandra,908,623,285,5354,yes,38.39332402565429,708,1350,17535421.309446674
3117,Colac,1313,810,503,3159,no,0,726,1250,143920.0
3118,Orbost,1048,762,286,5791,yes,41.7165451491974,845,1100,20623354.134830512
3119,Horsham,1221,780,441,2117,no,0,444,1550,101340.0
3120,Bendigo,1191,804,387,2871,no,0,478,1400,133872.0
3121,Bairnsdale,483,340,143,5205,no,0,710,1100,37785.0
3122,Portland,693,462,231,6305,no,0,837,1350,72765.0
3123,Horsham,1076,772,304,5365,yes,75.9794696615528,444,1550,34703289.77129417
3124,Benalla,1086,679,407,5915,no,0,668,1350,89604.0
3125,Ballarat,815,565,250,5220,no,0,691,1150,69240.0
3126,Bairnsdale,762,502,260,1287,yes,22.321876584105333,710,1100,2533855.015746916
3127,Hamilton,978,590,388,6748,no,0,687,1300,73260.0
3128,Horsham,392,256,136,1263,no,0,444,1550,30008.000000000004
3129,Bendigo,961,535,426,3823,no,0,478,1400,83330.0
3130,Alexandra,1468,978,490,3801,no,0,708,1350,133562.0
3131,Mildura,510,344,166,1745,no,0,282,1950,46566.0
3132,Colac,146,96,50,2308,yes,65.80139119577632,726,1250,12904443.875373017
3133,Horsham,970,614,356,6773,yes,71.08909654048232,444,1550,40957443.08522544
3134,Orbost,621,443,178,1324,yes,50.997396776251136,845,1100,5801413.361266174
3135,Orbost,805,573,232,7138,no,0,845,1100,68928.0
3136,Sale,576,447,129,6178,no,0,607,1300,63315.0
3137,Colac,682,413,269,1574,yes,65.28726108660574,726,1250,8791158.58141344
3138,Bendigo,1199,763,436,3666,yes,87.41604031134634,478,1400,27347163.58492705
3139,Hamilton,1294,760,534,6450,no,0,687,1300,157500.0
3140,Benalla,1678,1049,629,8154,yes,70.01508376306455,668,1350,48660203.016251884
3141,Benalla,945,648,297,4225,no,0,668,1350,113373.0
3142,Colac,1196,834,362,1298,no,0,726,1250,110266.0
3143,Charlton,1105,785,320,2021,no,0,431,1650,133960.0
3144,Swan Hill,1242,798,444,8451,yes,69.15233857023603,349,1700,49701820.293127075
3145,Bairnsdale,949,749,200,2082,yes,47.65254001930643,710,1100,8532044.370735032
3146,Kerang,885,648,237,5557,yes,30.175265619866764,372,1650,14307764.925579518
3147,Bendigo,462,279,183,5619,yes,84.63870161343155,478,1400,40397504.43873155
3148,Orbost,841,611,230,8477,no,0,845,1100,96608.0
3149,Bendigo,1114,691,423,3079,yes,83.21546722526081,478,1400,21844786.349792875
3150,Horsham,842,528,314,1080,no,0,444,1550,86910.0
3151,Mildura,908,595,313,4876,no,0,282,1950,69575.0
3152,Kerang,891,573,318,4237,no,0,372,1650,61740.0
3153,Wangaratta,931,531,400,5949,no,0,636,1350,81224.0
3154,Portland,1121,794,327,10012,yes,59.08315722349667,837,1350,50283918.18622431
3155,Kerang,1380,951,429,7096,no,0,372,1650,107283.00000000001
3156,Bairnsdale,919,584,335,3682,no,0,710,1100,69817.0
3157,Warnambool,939,579,360,3502,no,0,741,1250,109344.0
3158,Wangaratta,1004,649,355,3473,yes,63.44196790442424,636,1350,18776379.721136387
3159,Orbost,955,640,315,3489,no,0,845,1100,80340.0
3160,Leongatha,947,736,211,3404,no,0,952,1100,97202.0
3161,Swan Hill,1201,821,380,4665,no,0,349,1700,127020.0
3162,Leongatha,1614,1146,468,4628,no,0,952,1100,149604.0
3163,Horsham,1119,671,448,5278,yes,85.03693349894239,444,1550,38183068.23407956
3164,Warnambool,445,293,152,1561,no,0,741,1250,49664.0
3165,Ballarat,567,422,145,2467,no,0,691,1150,73818.0
3166,Leongatha,704,455,249,5412,yes,74.53117678860684,952,1100,34292014.79155353
3167,Bendigo,1480,1052,428,5256,yes,57.79228007854943,478,1400,25917018.738760676
3168,Hamilton,961,619,342,4012,no,0,687,1300,73282.0
3169,Portland,483,338,145,2946,no,0,837,1350,58293.0
3170,Colac,849,495,354,4058,yes,44.462621651208664,726,1250,15376066.274725527
3171,Colac,777,532,245,1764,yes,67.70406840585258,726,1250,10196313.119806707
3172,Kerang,999,610,389,3570,no,0,372,1650,102375.0
3173,Bairnsdale,884,548,336,3600,no,0,710,1100,72768.0
3174,Horsham,1029,587,442,3961,yes,85.99735082859875,444,1550,29006419.4478646
3175,Kerang,753,484,269,2352,yes,89.93700885883418,372,1650,18004877.671229452
3176,Colac,637,431,206,4760,yes,73.91126310264119,726,1250,29921452.76172071
3177,Charlton,834,590,244,1489,yes,84.83133867685535,431,1650,10803417.577408519
3178,Kerang,1378,917,461,4792,no,0,372,1650,106051.00000000001
3179,Sale,1186,783,403,4474,no,0,607,1300,115905.99999999999
3180,Benalla,1272,883,389,3018,yes,59.84943511659679,668,1350,15428793.263086928
3181,Ballarat,622,463,159,1372,no,0,691,1150,58487.0
3182,Horsham,636,458,178,1923,yes,49.23128935485704,444,1550,8103103.071472337
3183,Hamilton,709,426,283,1146,no,0,687,1300,86814.0
3184,Benalla,699,449,250,3978,yes,66.55594499683899,668,1350,22523404.9403855
3185,Orbost,941,578,363,4726,yes,56.0543482001014,845,1100,22599055.54501556
3186,Kerang,1338,901,437,1499,no,0,372,1650,140895.0
3187,Mildura,1263,709,554,9695,yes,66.56060781184846,282,1950,54918999.220493354
3188,Swan Hill,1356,896,460,8477,no,0,349,1700,160956.0
3189,Orbost,685,444,241,2400,no,0,845,1100,47570.0
3190,Wangaratta,1602,932,670,4371,no,0,636,1350,162090.0
3191,Benalla,679,517,162,3772,yes,52.773815006001726,668,1350,16973598.39929793
3192,Kerang,891,566,325,6415,no,0,372,1650,61530.0
3193,Horsham,991,670,321,4151,yes,49.51869073725481,444,1550,17521820.475196756
3194,Sale,879,587,292,5152,yes,68.78985059721161,607,1300,30176874.68319492
3195,Orbost,827,588,239,4774,no,0,845,1100,70788.0
3196,Wangaratta,589,370,219,6027,no,0,636,1350,40550.0
3197,Horsham,775,577,198,4316,no,0,444,1550,95302.0
3198,Warragul,1358,970,388,4331,no,0,1018,1150,116400.0
3199,Bairnsdale,591,358,233,4211,yes,75.5606579204432,710,1100,27056816.921788454
3200,Mildura,626,373,253,3000,no,0,282,1950,42490.0
3201,Colac,1194,701,493,3614,yes,58.973620394351364,726,1250,18193348.46260712
3202,Warnambool,260,174,86,4931,no,0,741,1250,23686.0
3203,Swan Hill,1073,601,472,2480,no,0,349,1700,93184.0
3204,Kerang,740,494,246,2728,no,0,372,1650,77730.0
3205,Ballarat,1020,711,309,1540,yes,83.13825488988928,691,1150,10974648.286457552
3206,Hamilton,1287,814,473,5891,no,0,687,1300,88770.0
3207,Colac,906,618,288,5140,yes,65.08025593306988,726,1250,28498605.190143753
3208,Bairnsdale,580,352,228,5951,no,0,710,1100,39560.0
3209,Warragul,654,429,225,4669,yes,51.70397359895745,1018,1150,20533684.721494887
3210,Colac,1453,1051,402,7023,yes,83.69132456251081,726,1250,50071069.31180132
3211,Portland,548,400,148,3663,no,0,837,1350,51220.0
3212,Swan Hill,129,86,43,4541,no,0,349,1700,16254.0
3213,Leongatha,1222,787,435,7525,yes,71.41378994218285,952,1100,45692894.85175776
3214,Kerang,871,640,231,2809,yes,74.69863472483327,372,1650,17883441.819632348
3215,Hamilton,658,488,170,1826,no,0,687,1300,76064.0
3216,Orbost,975,689,286,6324,yes,98.84003084916502,845,1100,53174167.81649844
3217,Leongatha,1180,715,465,6229,yes,53.84872001485421,952,1100,28563947.464658357
3218,Warnambool,1046,746,300,1957,no,0,741,1250,74680.0
3219,Charlton,580,387,193,5100,yes,83.63709171731715,431,1650,36262142.8676484
3220,Hamilton,1330,876,454,7107,no,0,687,1300,157726.0
3221,Warnambool,659,472,187,3614,no,0,741,1250,61243.0
3222,Sale,1081,799,282,2032,no,0,607,1300,132634.0
3223,Swan Hill,1360,1033,327,3836,no,0,349,1700,118788.0
3224,Warragul,965,576,389,1832,yes,78.08617579992787,1018,1150,12252383.291936258
3225,Charlton,600,338,262,3980,no,0,431,1650,72252.0
3226,Bairnsdale,1068,685,383,2923,yes,60.91844472890608,710,1100,15245453.785307823
3227,Hamilton,978,662,316,2527,no,0,687,1300,89388.0
3228,Ballarat,933,629,304,2758,yes,86.4808083238804,691,1150,20340969.066350836
3229,Ballarat,922,689,233,5489,no,0,691,1150,106832.0
3230,Orbost,699,449,250,6043,no,0,845,1100,48420.0
3231,Ballarat,882,629,253,5096,yes,48.70184272647811,691,1150,21157881.198631823
3232,Alexandra,1347,826,521,6353,yes,54.37458334460873,708,1350,29474260.45436696
3233,Mildura,1255,882,373,4882,no,0,282,1950,133815.0
3234,Kerang,1264,934,330,4428,no,0,372,1650,145952.0
3235,Ballarat,699,416,283,3468,no,0,691,1150,52173.00000000001
3236,Swan Hill,955,688,267,4374,yes,71.6317459565061,349,1700,26693820.585783612
3237,Warragul,1144,782,362,6759,yes,55.70758080034419,1018,1150,32093014.203487907
3238,Mildura,870,451,419,1489,no,0,282,1950,96951.0
3239,Charlton,1122,736,386,2573,yes,82.90051459692518,431,1650,18235933.651792996
3240,Sale,1503,1139,364,2973,no,0,607,1300,174912.0
3241,Hamilton,709,456,253,1682,yes,83.26989754869032,687,1300,11945845.45673826
3242,Colac,291,199,92,2435,yes,11.062302473229195,726,1250,2316898.282548712
3243,Benalla,592,355,237,4683,yes,60.851799887352136,668,1350,24257767.236906532
3244,Orbost,957,683,274,5641,no,0,845,1100,88842.0
3245,Benalla,332,241,91,5243,yes,81.0407598768134,668,1350,36099111.27137684
3246,Portland,987,714,273,5801,no,0,837,1350,70770.0
3247,Charlton,817,569,248,5295,no,0,431,1650,69504.0
3248,Alexandra,617,461,156,1359,yes,50.04676844539991,708,1350,5839330.694389122
3249,Sale,456,285,171,4547,no,0,607,1300,34485.0
3250,Swan Hill,117,80,37,5144,no,0,349,1700,9075.0
3251,Sale,837,547,290,2398,yes,33.22163286698472,607,1300,6836946.9154475415
3252,Bendigo,1320,950,370,1797,no,0,478,1400,122850.0
3253,Bendigo,322,221,101,3818,no,0,478,1400,38641.0
3254,Leongatha,535,383,152,3974,no,0,952,1100,61184.0
3255,Warragul,1183,799,384,4013,no,0,1018,1150,83120.0
3256,Warragul,1106,720,386,4013,no,0,1018,1150,107660.0
3257,Warnambool,1086,688,398,2518,yes,84.24049172198147,741,1250,18099839.16069542
3258,Orbost,770,519,251,2034,yes,81.47290088326606,845,1100,14145411.769256316
3259,Warragul,787,509,278,3014,yes,69.82618807235798,1018,1150,17926955.825246878
3260,Bairnsdale,1222,811,411,6241,yes,68.26578176535136,710,1100,36295275.163072735
3261,Sale,1413,989,424,1986,no,0,607,1300,110352.00000000001
3262,Warnambool,662,397,265,6327,no,0,741,1250,49511.00000000001
3263,Sale,1074,751,323,2003,yes,63.32646291450088,607,1300,10879502.36583004
3264,Warnambool,802,530,272,3315,no,0,741,1250,72800.0
3265,Warnambool,944,635,309,4414,yes,68.0468001837969,741,1250,25557682.346077297
3266,Orbost,815,501,314,3126,yes,76.07166517403063,845,1100,20276914.150098257
3267,Warnambool,1054,753,301,6810,no,0,741,1250,90348.0
3268,Warragul,1154,826,328,6623,yes,85.53934947591635,1018,1150,48229619.95970921
3269,Alexandra,863,549,314,3796,no,0,708,1350,95392.0
3270,Orbost,743,386,357,5061,yes,55.508495659754786,845,1100,23891131.500842188
3271,Kerang,52,30,22,7636,yes,78.92909941967363,372,1650,51155919.93092145
3272,Bendigo,824,466,358,2507,no,0,478,1400,55180.0
3273,Wangaratta,522,350,172,1833,no,0,636,1350,43920.0
3274,Bairnsdale,831,555,276,2431,yes,43.83514310858604,710,1100,9131321.57596607
3275,Leongatha,840,566,274,2391,yes,68.54368275357673,952,1100,13991741.931512874
3276,Sale,810,539,271,8312,no,0,607,1300,68004.0
3277,Swan Hill,1097,681,416,6717,yes,32.31531592374136,349,1700,18527441.99306274
3278,Horsham,840,617,223,7134,no,0,444,1550,108918.0
3279,Colac,1139,874,265,5435,no,0,726,1250,83170.0
3280,Swan Hill,1747,1103,644,2326,no,0,349,1700,168616.0
3281,Bendigo,999,732,267,4713,yes,84.11710577189515,478,1400,33768442.44821468
3282,Charlton,919,659,260,5579,yes,43.295258103013396,431,1650,20565580.069476124
3283,Colac,585,434,151,7385,no,0,726,1250,59177.99999999999
3284,Wangaratta,1168,730,438,6105,yes,77.33812035449954,636,1350,40207814.70573932
3285,Ballarat,912,557,355,6147,yes,83.84801866249671,691,1150,43817938.720867835
3286,Sale,791,526,265,3998,no,0,607,1300,82995.0
3287,Hamilton,1016,681,335,2093,yes,95.42305485486048,687,1300,17021504.914958496
3288,Colac,1358,912,446,1045,yes,74.67420164510574,726,1250,6765681.4708330305
3289,Bendigo,1453,932,521,2932,yes,74.53834627637018,478,1400,18658706.622930277
3290,Ballarat,1426,791,635,2712,yes,93.43060911539227,691,1150,21637726.117730506
3291,Portland,1306,799,507,1631,yes,77.8152865587117,837,1350,10869620.076857954
3292,Alexandra,616,404,212,6711,no,0,708,1350,77256.0
3293,Charlton,645,416,229,8330,no,0,431,1650,76041.0
3294,Portland,989,634,355,1814,no,0,837,1350,116399.0
3295,Hamilton,743,547,196,5077,yes,55.2277580915565,687,1300,23882507.99300274
3296,Wangaratta,765,428,337,7726,no,0,636,1350,66417.0
3297,Warragul,701,438,263,4170,no,0,1018,1150,62647.0
3298,Leongatha,680,437,243,3208,yes,77.85312540109487,952,1100,21243632.366953276
3299,Sale,692,502,190,4278,yes,40.82677315957683,607,1300,14897624.122391958
3300,Orbost,735,523,212,7848,yes,46.95154298756624,845,1100,31366925.453928053
3301,Swan Hill,1162,730,432,7469,no,0,349,1700,104000.0
3302,Ballarat,1298,853,445,3948,yes,86.68828101227595,691,1150,29163998.448752824
3303,Horsham,852,533,319,6853,yes,46.109132899899365,444,1550,26882171.29444669
3304,Colac,1447,914,533,5306,no,0,726,1250,179586.0
3305,Warragul,817,568,249,2947,no,0,1018,1150,98413.0
3306,Alexandra,676,443,233,4285,no,0,708,1350,61217.0
3307,Alexandra,479,312,167,5205,yes,48.18655329294944,708,1350,21332964.409347482
3308,Warragul,881,596,285,4561,no,0,1018,1150,80509.0
3309,Leongatha,861,583,278,4466,no,0,952,1100,72648.0
3310,Leongatha,1141,802,339,2406,yes,60.402647633025076,952,1100,12480050.7273033
3311,Portland,604,439,165,3562,no,0,837,1350,47707.00000000001
3312,Horsham,922,578,344,3196,yes,84.33062103709163,444,1550,22975722.82450782
3313,Wangaratta,1170,719,451,5801,yes,69.92115826729946,636,1350,34544449.68114723
3314,Kerang,1081,794,287,3766,yes,56.22345180147887,372,1650,18063607.278638434
3315,Mildura,817,532,285,5424,yes,90.02085611219123,282,1950,41530635.99590281
3316,Colac,759,506,253,4717,no,0,726,1250,58443.00000000001
3317,Sale,244,179,65,3480,no,0,607,1300,29869.0
3318,Orbost,573,383,190,6659,yes,33.104634852938204,845,1100,18773286.207032673
3319,Sale,1148,714,434,5452,no,0,607,1300,78820.0
3320,Portland,967,606,361,4894,no,0,837,1350,93142.0
3321,Leongatha,906,604,302,3934,no,0,952,1100,107814.0
3322,Warragul,641,465,176,2838,yes,82.97481184061166,1018,1150,20036001.13323028
3323,Warragul,836,478,358,5677,yes,75.32061989197513,1018,1150,36368597.15508666
3324,Swan Hill,994,708,286,4271,no,0,349,1700,127692.0
3325,Sale,322,207,115,5858,yes,70.7405491886761,607,1300,35192279.89968835
3326,Bairnsdale,940,579,361,4676,yes,69.7118297227147,710,1100,27781153.414538335
3327,Mildura,918,675,243,4740,yes,52.327666226771,282,1950,21123337.4148371
3328,Leongatha,702,486,216,5238,yes,46.001268579488354,952,1100,20519372.705819085
3329,Swan Hill,725,502,223,6072,no,0,349,1700,66703.0
3330,Sale,567,360,207,3495,no,0,607,1300,39150.0
3331,Warnambool,536,362,174,1668,no,0,741,1250,67788.0
3332,Colac,446,307,139,2773,yes,67.52156546963364,726,1250,15928641.73988385
3333,Alexandra,692,441,251,7280,yes,47.32081515176512,708,1350,29309080.996452622
3334,Benalla,708,442,266,2652,no,0,668,1350,53526.00000000001
3335,Bendigo,762,529,233,3143,yes,48.632524601372296,478,1400,13053506.346652742
3336,Ballarat,780,489,291,6020,no,0,691,1150,91239.0
3337,Swan Hill,600,381,219,3628,yes,30.55428337157413,349,1700,9478350.283916662
3338,Horsham,1193,813,380,5348,yes,58.70636781342856,444,1550,26797197.665469743
3339,Alexandra,1010,694,316,2637,no,0,708,1350,78452.0
3340,Orbost,445,312,133,6161,yes,46.94713250418208,845,1100,24592161.718616016
3341,Kerang,1054,698,356,3138,yes,79.17118920561828,372,1650,21195494.201890025
3342,Warnambool,1210,833,377,7141,yes,72.17139746730932,741,1250,43859642.818283916
3343,Leongatha,1192,845,347,3200,yes,65.07450222949211,952,1100,17826103.613494385
3344,Charlton,765,547,218,7718,yes,79.18586209632026,431,1650,51967238.76817326
3345,Leongatha,843,545,298,2552,no,0,952,1100,87750.0
3346,Wangaratta,1814,1312,502,6400,no,0,636,1350,234108.0
3347,Warragul,1116,739,377,2577,no,0,1018,1150,109158.0
3348,Colac,818,554,264,6185,yes,42.05791841812184,726,1250,22163362.491063014
3349,Leongatha,1345,843,502,3833,no,0,952,1100,129555.99999999999
3350,Colac,631,422,209,1874,no,0,726,1250,57473.0
3351,Leongatha,1817,1173,644,1738,no,0,952,1100,226872.0
3352,Hamilton,1459,955,504,1931,yes,81.13965086854647,687,1300,13449888.108751344
3353,Charlton,424,299,125,4011,no,0,431,1650,51289.0
3354,Ballarat,583,404,179,3870,yes,60.813360370952935,691,1150,20023483.692422345
3355,Bendigo,387,268,119,6724,yes,38.03662570574347,478,1400,21752767.480598714
3356,Warragul,585,365,220,5085,yes,31.92464627837448,1018,1150,13837826.45024809
3357,Ballarat,759,543,216,3644,yes,80.62291490919044,691,1150,25020732.976721864
3358,Swan Hill,915,560,355,2029,yes,61.4274503918227,349,1700,10640432.513235852
3359,Warnambool,977,627,350,7112,yes,54.168506117573045,741,1250,32804119.284179196
3360,Bendigo,925,670,255,5315,yes,46.65517615948205,478,1400,21164835.815482613
3361,Sale,299,184,115,1899,no,0,607,1300,22517.0
3362,Alexandra,453,275,178,5777,no,0,708,1350,37080.0
3363,Warnambool,1193,735,458,8002,yes,58.41735354335693,741,1250,39762832.12338807
3364,Colac,1277,909,368,2156,yes,55.82443401658079,726,1250,10305859.305512426
